ID_TIPO_DOCUMENTO,ID_SEXO_BIOLOGICO,FECHA_NACIMIENTO,ID_PAIS,ID_MUNICIPIO,PERIODO
TI,M,02/21/2005 12:00:00 AM,170,19001,20202
CC,F,08/10/2003 12:00:00 AM,170,19318,20202
CC,M,06/08/1988 12:00:00 AM,170,76834,20202
TI,F,12/01/2003 12:00:00 AM,170,41551,20202
TI,F,02/12/2004 12:00:00 AM,170,52356,20202
CC,F,06/19/1995 12:00:00 AM,170,76834,20202
TI,F,11/03/2003 12:00:00 AM,170,63001,20202
CC,M,05/14/1996 12:00:00 AM,170,63001,20202
TI,M,10/20/2003 12:00:00 AM,170,73585,20202
TI,F,08/14/2003 12:00:00 AM,170,76001,20202
CC,M,02/01/1998 12:00:00 AM,170,76001,20202
TI,F,02/24/2004 12:00:00 AM,170,76001,20202
TI,M,01/04/2005 12:00:00 AM,170,76001,20202
TI,F,10/22/2003 12:00:00 AM,170,76001,20202
TI,F,12/20/2003 12:00:00 AM,170,76001,20202
TI,F,10/20/2003 12:00:00 AM,170,76001,20202
TI,M,03/09/2004 12:00:00 AM,170,76001,20202
TI,F,02/09/2004 12:00:00 AM,170,76001,20202
TI,F,07/06/2004 12:00:00 AM,170,73001,20202
TI,F,08/15/2004 12:00:00 AM,170,76109,20202
CC,F,03/13/2003 12:00:00 AM,170,76109,20202
TI,M,12/26/2004 12:00:00 AM,170,76109,20202
CC,F,08/30/2000 12:00:00 AM,170,76109,20202
CC,F,11/10/1992 12:00:00 AM,170,76109,20202
CC,M,07/01/1994 12:00:00 AM,170,76001,20202
TI,M,12/08/2003 12:00:00 AM,170,76001,20202
TI,M,05/03/2004 12:00:00 AM,170,76036,20202
CC,F,07/23/1988 12:00:00 AM,170,76834,20202
CC,M,07/12/1990 12:00:00 AM,170,18001,20202
CC,M,04/20/1992 12:00:00 AM,170,76834,20202
CC,F,05/17/1992 12:00:00 AM,170,76834,20202
CC,M,08/15/1992 12:00:00 AM,170,76036,20202
CC,F,12/18/1992 12:00:00 AM,170,76036,20202
CC,M,08/23/1994 12:00:00 AM,170,76834,20202
CC,M,02/09/1996 12:00:00 AM,170,76036,20202
CC,M,04/09/1996 12:00:00 AM,170,76036,20202
CC,M,10/02/1996 12:00:00 AM,170,76036,20202
CC,F,04/07/1997 12:00:00 AM,170,76834,20202
CC,F,04/23/1998 12:00:00 AM,170,76834,20202
CC,F,08/15/1998 12:00:00 AM,170,76622,20202
CC,F,01/13/1999 12:00:00 AM,170,76113,20202
CC,M,02/01/1999 12:00:00 AM,170,63001,20202
CC,M,02/25/1999 12:00:00 AM,170,76036,20202
TI,M,05/05/2004 12:00:00 AM,170,76111,20202
TI,M,11/11/2004 12:00:00 AM,170,76111,20202
TI,F,12/09/2004 12:00:00 AM,170,76111,20202
TI,M,02/21/2005 12:00:00 AM,170,76111,20202
TI,F,04/20/2005 12:00:00 AM,170,76111,20202
CC,F,07/07/2003 12:00:00 AM,170,76616,20202
CC,F,12/12/1987 12:00:00 AM,170,76834,20202
CC,F,12/18/1992 12:00:00 AM,170,76834,20202
CC,M,06/15/1998 12:00:00 AM,170,76834,20202
CC,M,01/06/1999 12:00:00 AM,170,76616,20202
CC,F,01/04/2000 12:00:00 AM,170,76834,20202
TI,F,12/27/2003 12:00:00 AM,170,76111,20202
TI,F,01/27/2004 12:00:00 AM,170,76111,20202
TI,F,03/04/2004 12:00:00 AM,170,76111,20202
TI,F,04/05/2004 12:00:00 AM,170,76111,20202
TI,M,06/05/2004 12:00:00 AM,170,76111,20202
TI,M,06/21/2004 12:00:00 AM,170,76111,20202
TI,M,06/26/2004 12:00:00 AM,170,76111,20202
TI,F,02/19/2004 12:00:00 AM,170,76111,20202
TI,F,06/24/2004 12:00:00 AM,170,76111,20202
TI,F,07/01/2004 12:00:00 AM,170,76111,20202
TI,F,08/02/2004 12:00:00 AM,170,76111,20202
TI,M,08/24/2004 12:00:00 AM,170,76111,20202
TI,F,09/23/2004 12:00:00 AM,170,76111,20202
TI,M,10/05/2004 12:00:00 AM,170,76111,20202
TI,F,10/12/2004 12:00:00 AM,170,76111,20202
TI,M,10/11/2004 12:00:00 AM,170,76111,20202
TI,M,02/26/2005 12:00:00 AM,170,76111,20202
CC,F,09/10/1992 12:00:00 AM,170,76400,20202
CC,F,05/19/1997 12:00:00 AM,170,76147,20202
CC,M,05/08/2002 12:00:00 AM,170,76246,20202
CC,M,01/13/1993 12:00:00 AM,170,76834,20202
TI,M,09/04/2005 12:00:00 AM,170,76113,20202
CC,M,11/14/1987 12:00:00 AM,170,76113,20202
CC,M,05/01/1992 12:00:00 AM,170,76111,20202
CC,M,09/13/1994 12:00:00 AM,170,76113,20202
CC,M,02/27/1997 12:00:00 AM,170,76113,20202
CC,F,02/10/1998 12:00:00 AM,170,76834,20202
CC,M,04/30/1998 12:00:00 AM,170,76834,20202
CC,F,09/18/1999 12:00:00 AM,170,76834,20202
CC,F,04/06/1992 12:00:00 AM,170,76736,20202
CC,M,04/15/1998 12:00:00 AM,170,41548,20202
CC,F,09/28/1998 12:00:00 AM,170,76736,20202
TI,F,10/05/2003 12:00:00 AM,170,76109,20202
CC,M,08/16/2002 12:00:00 AM,170,76622,20202
CC,M,01/30/1989 12:00:00 AM,170,76275,20202
CC,M,05/05/1993 12:00:00 AM,170,76520,20202
CC,F,12/24/1993 12:00:00 AM,170,76520,20202
CC,M,05/10/1996 12:00:00 AM,170,76520,20202
TI,F,07/27/2004 12:00:00 AM,170,76834,20202
TI,M,01/26/2005 12:00:00 AM,170,76622,20202
CC,F,03/22/1987 12:00:00 AM,170,76622,20202
TI,F,06/29/2005 12:00:00 AM,170,76622,20202
CC,M,08/28/1991 12:00:00 AM,170,76250,20202
TI,F,10/15/2003 12:00:00 AM,170,76622,20202
CC,F,04/15/1993 12:00:00 AM,170,76622,20202
CC,M,07/20/1999 12:00:00 AM,170,76834,20202
CC,M,09/21/1999 12:00:00 AM,170,76622,20202
CC,M,02/22/1995 12:00:00 AM,170,76670,20202
TI,F,08/08/2004 12:00:00 AM,170,76100,20202
CC,M,04/17/1996 12:00:00 AM,170,76100,20202
CC,M,07/07/1999 12:00:00 AM,170,76100,20202
TI,M,02/04/2004 12:00:00 AM,170,76520,20202
CC,M,03/11/1999 12:00:00 AM,170,76606,20202
TI,M,01/16/2004 12:00:00 AM,170,76318,20202
TI,M,02/04/2004 12:00:00 AM,170,76111,20202
TI,M,07/04/2004 12:00:00 AM,170,76318,20202
CC,M,04/28/1986 12:00:00 AM,170,76834,20202
CC,M,05/21/1986 12:00:00 AM,170,76834,20202
CC,M,08/28/1989 12:00:00 AM,170,76318,20202
CC,F,01/21/1995 12:00:00 AM,170,76520,20202
TI,F,12/26/2003 12:00:00 AM,170,76520,20202
TI,F,05/15/2004 12:00:00 AM,170,76834,20202
TI,F,10/20/2004 12:00:00 AM,170,76248,20202
CC,M,11/28/1999 12:00:00 AM,170,76248,20202
CC,F,05/03/2003 12:00:00 AM,170,76834,20202
CC,M,08/05/1986 12:00:00 AM,170,76111,20202
TI,F,05/12/2005 12:00:00 AM,170,76111,20202
CC,M,08/05/1987 12:00:00 AM,170,76111,20202
CC,F,09/29/1989 12:00:00 AM,170,76001,20202
CC,M,04/28/1990 12:00:00 AM,170,76111,20202
CC,M,02/24/1992 12:00:00 AM,170,76001,20202
CC,M,02/23/1993 12:00:00 AM,170,76111,20202
CC,M,03/30/1993 12:00:00 AM,170,76111,20202
CC,M,12/31/1994 12:00:00 AM,170,17616,20202
CC,M,11/03/1995 12:00:00 AM,170,76111,20202
CC,F,02/25/1997 12:00:00 AM,170,76111,20202
CC,M,05/21/1997 12:00:00 AM,170,76001,20202
CC,M,08/14/1998 12:00:00 AM,170,76111,20202
CC,F,01/30/1999 12:00:00 AM,170,76001,20202
CC,M,02/09/1999 12:00:00 AM,170,76111,20202
CC,F,04/02/1999 12:00:00 AM,170,76834,20202
CC,M,04/15/1999 12:00:00 AM,170,76111,20202
CC,M,07/09/1999 12:00:00 AM,724,100078,20202
CC,F,01/19/2000 12:00:00 AM,170,76834,20202
TI,M,04/05/2004 12:00:00 AM,170,76109,20202
TI,M,12/08/2003 12:00:00 AM,170,76834,20202
TI,F,01/02/2004 12:00:00 AM,170,76834,20202
TI,F,12/30/2003 12:00:00 AM,170,76834,20202
TI,F,01/07/2004 12:00:00 AM,,27901,20202
TI,M,01/07/2004 12:00:00 AM,170,76834,20202
TI,F,02/21/2004 12:00:00 AM,170,76834,20202
TI,M,11/15/2003 12:00:00 AM,170,76834,20202
TI,M,03/10/2004 12:00:00 AM,170,76834,20202
TI,F,04/21/2004 12:00:00 AM,170,76834,20202
TI,F,04/30/2004 12:00:00 AM,170,76834,20202
TI,F,05/05/2004 12:00:00 AM,170,76834,20202
TI,F,08/15/2004 12:00:00 AM,170,76834,20202
TI,M,09/10/2004 12:00:00 AM,170,76834,20202
TI,M,12/03/2004 12:00:00 AM,170,76834,20202
TI,M,08/11/2004 12:00:00 AM,170,76834,20202
TI,F,07/03/2003 12:00:00 AM,170,76834,20202
CC,F,11/17/1988 12:00:00 AM,,0,20202
CC,F,11/18/1994 12:00:00 AM,170,66170,20202
CC,M,11/19/1997 12:00:00 AM,170,76890,20202
CC,M,02/23/1986 12:00:00 AM,170,76834,20202
CC,M,02/28/1986 12:00:00 AM,170,76834,20202
CC,F,09/27/1986 12:00:00 AM,170,76834,20202
CC,M,09/17/1986 12:00:00 AM,170,54223,20202
CC,M,01/04/1987 12:00:00 AM,170,76834,20202
CC,F,01/10/1987 12:00:00 AM,170,76834,20202
CC,M,03/30/1987 12:00:00 AM,170,17174,20202
CC,M,01/29/1987 12:00:00 AM,170,76834,20202
CC,M,03/15/1988 12:00:00 AM,170,76834,20202
CC,F,02/06/1989 12:00:00 AM,170,76834,20202
CC,F,04/09/1989 12:00:00 AM,170,76834,20202
CC,F,12/31/1989 12:00:00 AM,170,76834,20202
CC,F,01/23/1990 12:00:00 AM,170,76834,20202
CC,F,07/31/1990 12:00:00 AM,170,76834,20202
CC,F,10/24/1990 12:00:00 AM,170,76834,20202
CC,F,09/27/1990 12:00:00 AM,170,76834,20202
CC,F,01/11/1991 12:00:00 AM,170,76001,20202
CC,F,10/02/1991 12:00:00 AM,170,86320,20202
CC,F,11/05/1991 12:00:00 AM,170,76109,20202
CC,M,12/08/1991 12:00:00 AM,170,76834,20202
CC,M,01/28/1992 12:00:00 AM,170,76834,20202
CC,F,03/28/1992 12:00:00 AM,170,76834,20202
CC,F,08/15/1992 12:00:00 AM,170,76520,20202
CC,M,12/22/1992 12:00:00 AM,170,76834,20202
CC,M,12/10/1992 12:00:00 AM,170,76834,20202
CC,M,12/30/1992 12:00:00 AM,170,76736,20202
CC,M,01/25/1993 12:00:00 AM,170,76616,20202
CC,M,02/24/1993 12:00:00 AM,170,27075,20202
CC,M,03/02/1993 12:00:00 AM,170,76834,20202
CC,F,05/01/1993 12:00:00 AM,170,76834,20202
CC,M,09/08/1993 12:00:00 AM,170,76834,20202
CC,M,12/10/1993 12:00:00 AM,170,76834,20202
CC,F,02/04/1994 12:00:00 AM,170,19573,20202
CC,M,03/12/1994 12:00:00 AM,170,76834,20202
CC,M,08/27/1994 12:00:00 AM,170,76834,20202
CC,M,01/04/1995 12:00:00 AM,170,18001,20202
CC,M,06/05/1995 12:00:00 AM,170,76834,20202
CC,F,06/30/1995 12:00:00 AM,170,17001,20202
CC,M,10/13/1995 12:00:00 AM,170,76834,20202
CC,M,07/02/1995 12:00:00 AM,170,76036,20202
CC,F,10/27/1995 12:00:00 AM,170,76834,20202
CC,F,11/23/1995 12:00:00 AM,170,5001,20202
CC,M,01/02/1996 12:00:00 AM,170,76834,20202
CC,F,10/07/1995 12:00:00 AM,170,18610,20202
CC,F,12/15/1995 12:00:00 AM,170,76834,20202
CC,F,12/23/1995 12:00:00 AM,170,76834,20202
CC,M,03/13/1996 12:00:00 AM,170,76834,20202
CC,M,03/10/1996 12:00:00 AM,170,76834,20202
CC,M,04/18/1996 12:00:00 AM,170,19318,20202
CC,M,06/19/1996 12:00:00 AM,170,76834,20202
CC,F,07/02/1996 12:00:00 AM,170,76834,20202
CC,M,07/09/1996 12:00:00 AM,170,76834,20202
CC,M,08/13/1996 12:00:00 AM,170,76834,20202
CC,F,08/21/1996 12:00:00 AM,170,76834,20202
CC,F,09/08/1996 12:00:00 AM,170,76834,20202
CC,F,09/24/1996 12:00:00 AM,170,76001,20202
CC,F,10/12/1996 12:00:00 AM,170,76001,20202
CC,F,10/07/1996 12:00:00 AM,170,18205,20202
CC,F,10/24/1996 12:00:00 AM,170,76834,20202
CC,M,01/06/1997 12:00:00 AM,170,47001,20202
CC,M,12/24/1996 12:00:00 AM,170,76834,20202
CC,F,03/14/1997 12:00:00 AM,170,76834,20202
CC,F,04/11/1997 12:00:00 AM,170,50001,20202
CC,F,05/05/1997 12:00:00 AM,170,76834,20202
CC,M,04/05/1997 12:00:00 AM,170,76834,20202
CC,F,04/03/1996 12:00:00 AM,170,52427,20202
CC,M,06/20/1997 12:00:00 AM,170,76834,20202
CC,M,06/27/1997 12:00:00 AM,170,76834,20202
CC,F,06/21/1997 12:00:00 AM,170,76834,20202
CC,M,07/07/1997 12:00:00 AM,170,76834,20202
CC,M,07/28/1997 12:00:00 AM,170,76834,20202
CC,M,08/19/1997 12:00:00 AM,170,76670,20202
CC,F,12/23/1997 12:00:00 AM,170,76834,20202
CC,F,12/24/1997 12:00:00 AM,170,76111,20202
CC,M,03/13/1998 12:00:00 AM,170,76834,20202
CC,M,04/01/1998 12:00:00 AM,170,76834,20202
CC,F,04/24/1998 12:00:00 AM,170,5059,20202
CC,M,06/13/1998 12:00:00 AM,170,76834,20202
CC,F,06/13/1998 12:00:00 AM,170,76834,20202
CC,M,06/20/1998 12:00:00 AM,170,76834,20202
CC,M,03/04/1998 12:00:00 AM,170,76834,20202
CC,F,08/08/1998 12:00:00 AM,170,11001,20202
CC,F,07/20/1998 12:00:00 AM,170,76834,20202
CC,M,09/10/1998 12:00:00 AM,170,76834,20202
CC,M,09/29/1998 12:00:00 AM,170,76834,20202
CC,M,10/01/1998 12:00:00 AM,170,76834,20202
CC,M,09/16/1998 12:00:00 AM,170,76834,20202
CC,F,05/18/1998 12:00:00 AM,170,76834,20202
CC,F,09/14/1998 12:00:00 AM,170,76834,20202
CC,F,11/12/1998 12:00:00 AM,170,73001,20202
CC,M,12/04/1998 12:00:00 AM,170,76622,20202
CC,F,12/15/1998 12:00:00 AM,170,76834,20202
CC,M,12/19/1998 12:00:00 AM,170,76834,20202
CC,M,01/07/1999 12:00:00 AM,170,76828,20202
CC,F,02/04/1999 12:00:00 AM,170,76834,20202
CC,M,02/21/1999 12:00:00 AM,170,76834,20202
CC,M,02/27/1999 12:00:00 AM,170,76834,20202
CC,F,02/27/1999 12:00:00 AM,170,76834,20202
CC,F,05/09/1999 12:00:00 AM,170,76834,20202
CC,F,06/16/1999 12:00:00 AM,170,76520,20202
CC,M,06/23/1999 12:00:00 AM,170,76520,20202
CC,M,07/09/1999 12:00:00 AM,170,76111,20202
CC,M,08/07/1999 12:00:00 AM,170,76834,20202
CC,M,08/17/1999 12:00:00 AM,170,76834,20202
CC,M,09/15/1999 12:00:00 AM,170,76834,20202
CC,F,07/22/1999 12:00:00 AM,170,73001,20202
CC,F,10/07/1999 12:00:00 AM,170,76834,20202
CC,M,10/06/1999 12:00:00 AM,170,76834,20202
CC,M,11/19/1999 12:00:00 AM,170,76001,20202
CC,M,09/20/1999 12:00:00 AM,170,76828,20202
CC,M,12/24/1999 12:00:00 AM,170,76834,20202
CC,M,11/22/1999 12:00:00 AM,170,76834,20202
CC,M,01/05/2000 12:00:00 AM,170,76834,20202
CC,M,09/13/1999 12:00:00 AM,170,73001,20202
TI,M,05/30/2003 12:00:00 AM,152,100003,20202
TI,M,10/31/2003 12:00:00 AM,862,178001,20202
CC,M,12/02/1993 12:00:00 AM,170,76895,20202
CC,M,12/29/1998 12:00:00 AM,170,76622,20202
CC,F,05/22/1999 12:00:00 AM,170,76895,20202
CC,M,03/21/1999 12:00:00 AM,170,76834,20202
TI,M,10/13/2003 12:00:00 AM,170,76834,20202
TI,F,11/28/2003 12:00:00 AM,170,76834,20202
TI,F,12/08/2003 12:00:00 AM,170,76834,20202
TI,M,11/28/2003 12:00:00 AM,170,76834,20202
TI,M,12/11/2003 12:00:00 AM,170,76834,20202
TI,M,09/22/2003 12:00:00 AM,170,76834,20202
TI,M,11/09/2003 12:00:00 AM,170,76834,20202
TI,M,02/16/2004 12:00:00 AM,170,76834,20202
TI,F,08/12/2003 12:00:00 AM,170,76834,20202
TI,F,04/14/2004 12:00:00 AM,170,76834,20202
TI,F,02/06/2004 12:00:00 AM,170,76834,20202
TI,F,08/13/2004 12:00:00 AM,170,76834,20202
TI,M,07/11/2003 12:00:00 AM,170,76834,20202
TI,F,11/03/2003 12:00:00 AM,170,76834,20202
TI,M,11/20/2003 12:00:00 AM,170,76834,20202
CC,M,11/21/2003 12:00:00 AM,170,76834,20202
TI,M,12/17/2003 12:00:00 AM,170,76834,20202
TI,F,12/27/2003 12:00:00 AM,170,76834,20202
TI,F,12/28/2003 12:00:00 AM,170,76834,20202
TI,M,01/11/2004 12:00:00 AM,170,76834,20202
TI,F,03/03/2004 12:00:00 AM,170,76834,20202
TI,M,03/09/2004 12:00:00 AM,170,76834,20202
TI,M,04/01/2004 12:00:00 AM,170,76834,20202
TI,F,07/04/2004 12:00:00 AM,170,76834,20202
TI,F,10/04/2004 12:00:00 AM,170,76834,20202
TI,M,02/21/2004 12:00:00 AM,170,76834,20202
TI,F,12/20/2004 12:00:00 AM,170,76834,20202
CC,M,02/28/2003 12:00:00 AM,170,18150,20202
TI,F,09/23/2004 12:00:00 AM,170,76895,20202
CC,F,07/20/2001 12:00:00 AM,170,50313,20202
CC,F,09/22/1989 12:00:00 AM,170,76834,20202
CC,M,02/13/2002 12:00:00 AM,170,76834,20202
CC,M,01/25/2004 12:00:00 AM,170,76111,20202
TI,M,09/08/2004 12:00:00 AM,840,100007,20202
CC,F,12/26/2001 12:00:00 AM,170,76895,20202
CC,F,03/07/2003 12:00:00 AM,840,100041,20202
CC,F,08/27/1998 12:00:00 AM,170,76834,20202
CC,F,06/20/1986 12:00:00 AM,170,76001,20202
CC,M,08/24/1990 12:00:00 AM,170,76001,20202
CC,F,02/01/1994 12:00:00 AM,170,11001,20202
CC,F,08/13/1990 12:00:00 AM,170,76001,20202
CC,M,11/14/1997 12:00:00 AM,170,76109,20202
CC,M,07/30/1992 12:00:00 AM,170,76736,20202
CC,M,04/16/1993 12:00:00 AM,170,76001,20202
CC,M,08/09/2002 12:00:00 AM,170,13836,20202
TI,F,10/15/2003 12:00:00 AM,170,86865,20202
CC,F,01/07/2000 12:00:00 AM,170,76834,20202
CC,F,01/31/2001 12:00:00 AM,170,76520,20202
CC,M,09/12/2000 12:00:00 AM,170,76834,20202
CC,F,10/14/2000 12:00:00 AM,170,76834,20202
CC,M,09/07/2000 12:00:00 AM,170,76001,20202
CC,F,12/15/1999 12:00:00 AM,170,76834,20202
CC,F,11/17/2000 12:00:00 AM,170,76834,20202
CC,F,01/02/2001 12:00:00 AM,170,76834,20202
CC,M,12/02/2000 12:00:00 AM,170,76834,20202
CC,M,11/08/2000 12:00:00 AM,170,76001,20202
CC,F,06/21/2002 12:00:00 AM,170,73001,20202
CC,F,04/24/2003 12:00:00 AM,170,76001,20202
CC,F,05/08/2000 12:00:00 AM,170,76828,20202
CC,F,08/27/2002 12:00:00 AM,170,50001,20202
CC,F,10/18/2002 12:00:00 AM,170,76113,20202
CC,F,09/01/2001 12:00:00 AM,170,76113,20202
CC,M,07/01/2002 12:00:00 AM,170,76109,20202
TI,M,09/08/2003 12:00:00 AM,170,76834,20202
CC,F,09/13/2002 12:00:00 AM,170,76670,20202
CC,M,06/20/1999 12:00:00 AM,170,76834,20202
CC,F,10/16/2000 12:00:00 AM,170,76036,20202
CC,F,11/14/2001 12:00:00 AM,170,76834,20202
TI,F,06/21/2003 12:00:00 AM,170,76306,20202
CC,F,11/08/2001 12:00:00 AM,170,76736,20202
CC,M,07/26/2002 12:00:00 AM,170,76001,20202
CC,M,02/12/2003 12:00:00 AM,170,76113,20202
CC,F,07/09/2001 12:00:00 AM,170,76001,20202
TI,F,06/30/2003 12:00:00 AM,170,76100,20202
CC,F,06/24/2001 12:00:00 AM,170,76113,20202
CC,F,08/24/2002 12:00:00 AM,170,76111,20202
CC,F,06/05/2001 12:00:00 AM,170,76895,20202
CC,F,05/10/2003 12:00:00 AM,170,76036,20202
TI,M,01/02/2004 12:00:00 AM,170,76109,20202
TI,M,08/24/2003 12:00:00 AM,170,76834,20202
TI,M,11/05/2003 12:00:00 AM,170,76001,20202
CC,F,02/09/2001 12:00:00 AM,170,76834,20202
CC,M,12/05/1980 12:00:00 AM,170,52001,20202
CC,M,07/19/1983 12:00:00 AM,170,76834,20202
CC,M,01/15/1984 12:00:00 AM,170,76834,20202
CC,M,03/06/1984 12:00:00 AM,170,76111,20202
CC,M,05/06/1984 12:00:00 AM,170,76834,20202
CC,M,10/07/1984 12:00:00 AM,170,76834,20202
CC,M,06/22/2064 12:00:00 AM,170,19807,20202
CC,M,05/23/2067 12:00:00 AM,170,76834,20202
CC,M,06/15/2069 12:00:00 AM,170,76834,20202
CC,M,08/17/2067 12:00:00 AM,170,76318,20202
CC,M,05/23/1970 12:00:00 AM,170,76834,20202
CC,M,09/09/1970 12:00:00 AM,170,76834,20202
CC,M,01/16/1980 12:00:00 AM,170,76622,20202
CC,M,03/18/2065 12:00:00 AM,170,76147,20202
CC,F,12/20/1982 12:00:00 AM,170,66400,20202
CC,F,08/11/1974 12:00:00 AM,170,73024,20202
CC,F,08/27/1984 12:00:00 AM,170,11001,20202
CC,F,01/07/1979 12:00:00 AM,170,76834,20202
CC,F,09/26/1981 12:00:00 AM,170,76111,20202
CC,F,09/29/1980 12:00:00 AM,170,76834,20202
CC,F,03/25/1982 12:00:00 AM,170,76834,20202
CC,F,11/12/1982 12:00:00 AM,170,5001,20202
CC,F,06/25/1981 12:00:00 AM,170,76834,20202
CC,F,11/02/1982 12:00:00 AM,170,76834,20202
CC,F,01/11/1984 12:00:00 AM,170,76834,20202
CC,F,01/27/1984 12:00:00 AM,170,76834,20202
CC,F,08/15/1984 12:00:00 AM,170,76834,20202
CC,F,04/30/1985 12:00:00 AM,170,76834,20202
CC,F,08/13/1985 12:00:00 AM,170,76834,20202
CC,F,09/22/1985 12:00:00 AM,170,76834,20202
CC,F,09/12/1985 12:00:00 AM,170,76834,20202
CC,F,11/09/1972 12:00:00 AM,170,76111,20202
CC,F,08/27/1981 12:00:00 AM,170,63001,20202
CC,M,01/18/1982 12:00:00 AM,170,76834,20202
CC,M,06/26/1980 12:00:00 AM,170,76670,20202
CC,M,05/28/1978 12:00:00 AM,170,76113,20202
CC,F,04/19/1972 12:00:00 AM,170,76834,20202
CC,F,04/02/1975 12:00:00 AM,170,76834,20202
CC,F,07/05/1973 12:00:00 AM,170,76520,20202
CC,F,11/13/1981 12:00:00 AM,170,76520,20202
CC,F,07/02/1982 12:00:00 AM,170,68001,20202
CC,F,07/02/1982 12:00:00 AM,170,76036,20202
CC,F,09/08/1972 12:00:00 AM,170,76001,20202
CC,F,11/08/1973 12:00:00 AM,170,76834,20202
CC,M,01/16/2067 12:00:00 AM,170,5001,20202
CC,M,04/14/1985 12:00:00 AM,170,11001,20202
CC,M,04/18/1983 12:00:00 AM,170,76001,20202
CC,M,04/17/1980 12:00:00 AM,170,76834,20202
CC,M,01/28/1981 12:00:00 AM,170,76834,20202
